,date,hour,city,time
1423,2020-05-15,18,도봉구,32.46
1424,2020-05-15,18,동작구,27.51
1425,2020-05-15,18,양천구,36.45
1426,2020-05-15,18,영등포구,37.62
1427,2020-05-15,18,은평구,29.62
1428,2020-05-15,19,구로구,40.03
1429,2020-05-15,19,금천구,38.64
1430,2020-05-15,19,도봉구,35.43
1431,2020-05-15,19,동작구,37.47
1432,2020-05-15,19,양천구,33.38
1433,2020-05-15,19,영등포구,49.95
1434,2020-05-15,19,은평구,31.98
1435,2020-05-15,20,구로구,39.05
1436,2020-05-15,20,금천구,43.57
1437,2020-05-15,20,도봉구,36.56
1438,2020-05-15,20,동작구,36.74
1439,2020-05-15,20,양천구,35.27
1440,2020-05-15,20,영등포구,39.0
1441,2020-05-15,20,은평구,28.22
1442,2020-05-15,21,구로구,31.75
1443,2020-05-15,21,금천구,28.1
1444,2020-05-15,21,도봉구,32.34
1445,2020-05-15,21,동작구,40.98
1446,2020-05-15,21,양천구,31.48
1447,2020-05-15,21,영등포구,29.4
1448,2020-05-15,21,은평구,20.24
1449,2020-05-15,22,구로구,28.56
1450,2020-05-15,22,금천구,24.57
1451,2020-05-15,22,도봉구,24.36
1452,2020-05-15,22,동작구,39.92
1453,2020-05-15,22,양천구,28.8
1454,2020-05-15,22,영등포구,30.7
1455,2020-05-15,22,은평구,24.38
1456,2020-05-15,23,구로구,25.05
1457,2020-05-15,23,금천구,25.84
1458,2020-05-15,23,도봉구,24.78
1459,2020-05-15,23,동작구,33.14
1460,2020-05-15,23,영등포구,26.18
1461,2020-05-15,23,은평구,18.16
1462,2020-05-16,0,구로구,25.98
1463,2020-05-16,0,금천구,19.83
1464,2020-05-16,0,동작구,35.4
1465,2020-05-16,0,영등포구,25.36
1466,2020-05-16,0,은평구,25.23
1467,2020-05-16,1,구로구,23.88
1468,2020-05-16,1,금천구,15.46
1469,2020-05-16,1,영등포구,22.08
1470,2020-05-16,1,은평구,18.19
1471,2020-05-16,2,금천구,13.75
1472,2020-05-16,2,영등포구,23.99
1473,2020-05-16,3,영등포구,25.37
1474,2020-05-16,4,영등포구,25.55
1475,2020-05-16,5,영등포구,20.08
1476,2020-05-16,8,영등포구,19.93
1477,2020-05-16,9,영등포구,19.22
1478,2020-05-16,10,은평구,19.88
1479,2020-05-16,11,구로구,29.21
1480,2020-05-16,11,금천구,22.02
1481,2020-05-16,11,동작구,42.12
1482,2020-05-16,11,영등포구,34.59
1483,2020-05-16,11,은평구,33.84
1484,2020-05-16,12,구로구,32.06
1485,2020-05-16,12,금천구,23.67
1486,2020-05-16,12,도봉구,21.88
1487,2020-05-16,12,동작구,34.61
1488,2020-05-16,12,양천구,25.15
1489,2020-05-16,12,영등포구,25.63
1490,2020-05-16,12,은평구,31.19
1491,2020-05-16,13,구로구,27.43
1492,2020-05-16,13,금천구,22.36
1493,2020-05-16,13,도봉구,22.52
1494,2020-05-16,13,동작구,34.9
1495,2020-05-16,13,양천구,31.6
1496,2020-05-16,13,영등포구,30.56
1497,2020-05-16,13,은평구,27.04
1498,2020-05-16,14,구로구,24.6
1499,2020-05-16,14,금천구,20.4
1500,2020-05-16,14,도봉구,26.18
1501,2020-05-16,14,동작구,24.97
1502,2020-05-16,14,양천구,31.0
1503,2020-05-16,14,영등포구,26.92
1504,2020-05-16,14,은평구,35.07
1505,2020-05-16,15,구로구,24.22
1506,2020-05-16,15,금천구,25.79
1507,2020-05-16,15,도봉구,19.84
1508,2020-05-16,15,동작구,22.14
1509,2020-05-16,15,양천구,18.48
1510,2020-05-16,15,영등포구,24.63
1511,2020-05-16,15,은평구,23.47
1512,2020-05-16,16,구로구,29.06
1513,2020-05-16,16,금천구,23.1
1514,2020-05-16,16,도봉구,18.62
1515,2020-05-16,16,동작구,23.37
1516,2020-05-16,16,양천구,30.58
1517,2020-05-16,16,영등포구,24.59
1518,2020-05-16,16,은평구,20.83
1519,2020-05-16,17,구로구,29.49
1520,2020-05-16,17,금천구,21.26
1521,2020-05-16,17,도봉구,22.27
1522,2020-05-16,17,동작구,26.17
1523,2020-05-16,17,양천구,27.91
1524,2020-05-16,17,영등포구,24.59
1525,2020-05-16,17,은평구,20.95
1526,2020-05-16,18,구로구,28.63
1527,2020-05-16,18,금천구,25.73
1528,2020-05-16,18,도봉구,22.92
1529,2020-05-16,18,동작구,26.77
1530,2020-05-16,18,양천구,37.38
1531,2020-05-16,18,영등포구,26.62
1532,2020-05-16,18,은평구,25.29
1533,2020-05-16,19,구로구,31.68
1534,2020-05-16,19,금천구,24.72
1535,2020-05-16,19,도봉구,22.91
1536,2020-05-16,19,동작구,33.92
1537,2020-05-16,19,양천구,32.23
1538,2020-05-16,19,영등포구,32.79
1539,2020-05-16,19,은평구,27.67
1540,2020-05-16,20,구로구,28.46
1541,2020-05-16,20,금천구,22.99
1542,2020-05-16,20,도봉구,24.75
1543,2020-05-16,20,동작구,28.72
1544,2020-05-16,20,양천구,33.86
1545,2020-05-16,20,영등포구,26.68
1546,2020-05-16,20,은평구,23.59
1547,2020-05-16,21,구로구,26.88
1548,2020-05-16,21,금천구,24.62
1549,2020-05-16,21,도봉구,23.3
1550,2020-05-16,21,동작구,28.04
1551,2020-05-16,21,양천구,26.63
1552,2020-05-16,21,영등포구,22.79
1553,2020-05-16,21,은평구,23.65
1554,2020-05-16,22,구로구,25.97
1555,2020-05-16,22,금천구,22.36
1556,2020-05-16,22,도봉구,21.26
1557,2020-05-16,22,동작구,23.76
1558,2020-05-16,22,영등포구,25.91
1559,2020-05-16,22,은평구,22.08
1560,2020-05-16,23,구로구,22.95
1561,2020-05-16,23,금천구,22.18
1562,2020-05-16,23,동작구,19.11
1563,2020-05-16,23,영등포구,27.0
1564,2020-05-16,23,은평구,24.42
1565,2020-05-17,0,구로구,20.74
1566,2020-05-17,0,금천구,20.4
1567,2020-05-17,0,동작구,22.9
1568,2020-05-17,0,영등포구,21.41
1569,2020-05-17,0,은평구,18.64
1570,2020-05-17,1,구로구,17.43
1571,2020-05-17,1,금천구,15.9
1572,2020-05-17,1,동작구,19.03
1573,2020-05-17,1,영등포구,24.08
1574,2020-05-17,2,영등포구,20.57
1575,2020-05-17,3,영등포구,19.12
1576,2020-05-17,4,영등포구,15.7
1577,2020-05-17,6,영등포구,11.25
1578,2020-05-17,7,영등포구,5.78
1579,2020-05-17,8,영등포구,8.09
1580,2020-05-17,9,영등포구,21.06
1581,2020-05-17,10,구로구,35.5
1582,2020-05-17,10,동작구,25.31
1583,2020-05-17,10,영등포구,24.26
1584,2020-05-17,10,은평구,23.67
1585,2020-05-17,11,구로구,20.99
1586,2020-05-17,11,금천구,28.73
1587,2020-05-17,11,동작구,23.7
1588,2020-05-17,11,영등포구,26.96
1589,2020-05-17,12,구로구,26.47
1590,2020-05-17,12,금천구,22.2
1591,2020-05-17,12,도봉구,23.62
1592,2020-05-17,12,동작구,34.66
1593,2020-05-17,12,양천구,28.48
1594,2020-05-17,12,영등포구,27.51
1595,2020-05-17,12,은평구,27.04
1596,2020-05-17,13,구로구,23.03
1597,2020-05-17,13,금천구,23.92
1598,2020-05-17,13,도봉구,21.58
1599,2020-05-17,13,동작구,21.21
1600,2020-05-17,13,영등포구,28.1
1601,2020-05-17,14,구로구,24.56
1602,2020-05-17,14,금천구,18.8
1603,2020-05-17,14,도봉구,20.95
1604,2020-05-17,14,동작구,29.31
1605,2020-05-17,14,영등포구,23.21
1606,2020-05-17,14,은평구,25.84
1607,2020-05-17,15,구로구,29.06
1608,2020-05-17,15,금천구,22.66
1609,2020-05-17,15,도봉구,23.05
1610,2020-05-17,15,동작구,26.89
1611,2020-05-17,15,양천구,29.86
1612,2020-05-17,15,영등포구,24.38
1613,2020-05-17,15,은평구,21.53
1614,2020-05-17,16,구로구,28.16
1615,2020-05-17,16,금천구,18.23
1616,2020-05-17,16,도봉구,17.53
1617,2020-05-17,16,영등포구,26.73
1618,2020-05-17,16,은평구,21.28
1619,2020-05-17,17,구로구,29.11
1620,2020-05-17,17,금천구,24.32
1621,2020-05-17,17,도봉구,24.17
1622,2020-05-17,17,동작구,24.56
1623,2020-05-17,17,영등포구,33.5
1624,2020-05-17,17,은평구,22.89
1625,2020-05-17,18,강서구,33.77
1626,2020-05-17,18,구로구,30.0
1627,2020-05-17,18,금천구,25.41
1628,2020-05-17,18,도봉구,24.41
1629,2020-05-17,18,동작구,37.19
1630,2020-05-17,18,양천구,36.89
1631,2020-05-17,18,영등포구,35.93
1632,2020-05-17,18,은평구,27.12
1633,2020-05-17,19,구로구,31.6
1634,2020-05-17,19,금천구,26.91
1635,2020-05-17,19,도봉구,23.73
1636,2020-05-17,19,동작구,20.78
1637,2020-05-17,19,양천구,34.7
1638,2020-05-17,19,영등포구,30.19
1639,2020-05-17,19,은평구,22.95
1640,2020-05-17,20,구로구,26.53
1641,2020-05-17,20,금천구,25.59
1642,2020-05-17,20,도봉구,22.19
1643,2020-05-17,20,동작구,33.56
1644,2020-05-17,20,양천구,37.15
1645,2020-05-17,20,영등포구,25.4
1646,2020-05-17,20,은평구,23.5
1647,2020-05-17,21,구로구,24.43
1648,2020-05-17,21,금천구,24.72
1649,2020-05-17,21,도봉구,21.78
1650,2020-05-17,21,동작구,25.19
1651,2020-05-17,21,양천구,34.61
1652,2020-05-17,21,영등포구,24.59
1653,2020-05-17,21,은평구,21.39
1654,2020-05-17,22,구로구,25.42
1655,2020-05-17,22,금천구,22.34
1656,2020-05-17,22,도봉구,42.26
1657,2020-05-17,22,동작구,29.91
1658,2020-05-17,22,양천구,24.23
1659,2020-05-17,22,영등포구,22.46
1660,2020-05-17,22,은평구,24.06
1661,2020-05-17,23,구로구,22.83
1662,2020-05-17,23,금천구,20.38
1663,2020-05-17,23,도봉구,19.66
1664,2020-05-17,23,동작구,23.53
1665,2020-05-17,23,영등포구,23.7
1666,2020-05-17,23,은평구,20.62
1667,2020-05-19,0,구로구,26.03
1668,2020-05-19,0,금천구,16.77
1669,2020-05-19,0,영등포구,17.41
1670,2020-05-19,0,은평구,22.2
1671,2020-05-19,1,구로구,20.48
1672,2020-05-19,1,금천구,16.6
1673,2020-05-19,1,영등포구,20.85
1674,2020-05-19,1,은평구,22.22
1675,2020-05-19,10,구로구,25.17
1676,2020-05-19,10,동작구,17.73
1677,2020-05-19,10,영등포구,31.44
1678,2020-05-19,10,은평구,22.69
1679,2020-05-19,11,금천구,20.23
1680,2020-05-19,11,동작구,33.15
1681,2020-05-19,11,영등포구,35.6
1682,2020-05-19,11,은평구,24.66
1683,2020-05-19,12,구로구,34.04
1684,2020-05-19,12,금천구,24.06
1685,2020-05-19,12,도봉구,27.43
1686,2020-05-19,12,동작구,23.89
1687,2020-05-19,12,영등포구,26.08
1688,2020-05-19,12,은평구,21.4
1689,2020-05-19,13,구로구,26.33
1690,2020-05-19,13,금천구,23.67
1691,2020-05-19,13,도봉구,23.03
1692,2020-05-19,13,동작구,27.61
1693,2020-05-19,13,양천구,37.75
1694,2020-05-19,13,영등포구,30.93
1695,2020-05-19,13,은평구,27.33
1696,2020-05-19,14,구로구,25.98
1697,2020-05-19,14,금천구,23.89
1698,2020-05-19,14,도봉구,12.93
1699,2020-05-19,14,양천구,37.28
1700,2020-05-19,14,영등포구,30.04
1701,2020-05-19,14,은평구,16.14
1702,2020-05-19,15,구로구,25.98
1703,2020-05-19,15,금천구,21.86
1704,2020-05-19,15,도봉구,25.73
1705,2020-05-19,15,영등포구,28.27
1706,2020-05-19,15,은평구,21.37
1707,2020-05-19,16,구로구,27.74
1708,2020-05-19,16,금천구,21.49
1709,2020-05-19,16,도봉구,23.75
1710,2020-05-19,16,동작구,25.06
1711,2020-05-19,16,양천구,21.4
1712,2020-05-19,16,영등포구,23.74
1713,2020-05-19,16,은평구,21.77
1714,2020-05-19,17,구로구,26.09
1715,2020-05-19,17,금천구,26.65
1716,2020-05-19,17,동작구,24.96
1717,2020-05-19,17,양천구,40.33
1718,2020-05-19,17,영등포구,31.84
1719,2020-05-19,17,은평구,25.9
1720,2020-05-19,18,구로구,30.26
1721,2020-05-19,18,금천구,23.51
1722,2020-05-19,18,도봉구,31.99
1723,2020-05-19,18,동작구,34.87
1724,2020-05-19,18,영등포구,28.91
1725,2020-05-19,18,은평구,24.52
1726,2020-05-19,19,구로구,32.04
1727,2020-05-19,19,금천구,27.2
1728,2020-05-19,19,도봉구,25.5
1729,2020-05-19,19,동작구,23.42
1730,2020-05-19,19,양천구,45.8
1731,2020-05-19,19,영등포구,30.84
1732,2020-05-19,19,은평구,23.93
1733,2020-05-19,20,구로구,28.92
1734,2020-05-19,20,금천구,24.99
1735,2020-05-19,20,도봉구,21.41
1736,2020-05-19,20,동작구,25.79
1737,2020-05-19,20,영등포구,27.62
1738,2020-05-19,20,은평구,21.81
1739,2020-05-19,21,구로구,26.56
1740,2020-05-19,21,금천구,22.91
1741,2020-05-19,21,도봉구,20.59
1742,2020-05-19,21,동작구,32.93
1743,2020-05-19,21,양천구,32.12
1744,2020-05-19,21,영등포구,22.07
1745,2020-05-19,21,은평구,22.06
1746,2020-05-19,22,구로구,26.75
1747,2020-05-19,22,금천구,22.22
1748,2020-05-19,22,도봉구,27.73
1749,2020-05-19,22,동작구,31.76
1750,2020-05-19,22,영등포구,25.88
1751,2020-05-19,22,은평구,19.52
1752,2020-05-19,23,구로구,25.78
1753,2020-05-19,23,금천구,17.86
1754,2020-05-19,23,동작구,26.36
1755,2020-05-19,23,영등포구,23.46
1756,2020-05-19,23,은평구,16.86
1757,2020-05-20,0,구로구,20.05
1758,2020-05-20,0,금천구,19.67
1759,2020-05-20,0,영등포구,20.06
1760,2020-05-20,0,은평구,18.61
1761,2020-05-20,1,금천구,20.5
1762,2020-05-20,1,영등포구,18.58
1763,2020-05-20,1,은평구,15.4
1764,2020-05-20,2,영등포구,21.26
1765,2020-05-20,3,영등포구,17.66
1766,2020-05-20,4,영등포구,17.29
1767,2020-05-20,5,영등포구,15.63
1768,2020-05-20,6,영등포구,23.35
1769,2020-05-20,10,구로구,23.12
1770,2020-05-20,10,동작구,28.98
1771,2020-05-20,10,영등포구,16.46
1772,2020-05-20,11,구로구,19.52
1773,2020-05-20,11,금천구,31.72
1774,2020-05-20,11,동작구,22.43
1775,2020-05-20,11,영등포구,27.74
1776,2020-05-20,11,은평구,8.57
1777,2020-05-20,12,구로구,26.28
1778,2020-05-20,12,금천구,21.32
1779,2020-05-20,12,도봉구,25.95
1780,2020-05-20,12,동작구,23.16
1781,2020-05-20,12,영등포구,42.9
1782,2020-05-20,13,구로구,29.29
1783,2020-05-20,13,금천구,19.77
1784,2020-05-20,13,도봉구,16.25
1785,2020-05-20,13,동작구,41.03
1786,2020-05-20,13,양천구,33.06
1787,2020-05-20,13,영등포구,27.95
1788,2020-05-20,13,은평구,30.1
1789,2020-05-20,14,구로구,24.05
1790,2020-05-20,14,금천구,10.7
1791,2020-05-20,14,동작구,30.02
1792,2020-05-20,14,영등포구,21.34
1793,2020-05-20,14,은평구,23.77
1794,2020-05-20,15,구로구,23.85
1795,2020-05-20,15,금천구,15.43
1796,2020-05-20,15,동작구,17.79
1797,2020-05-20,15,양천구,31.91
1798,2020-05-20,15,영등포구,27.33
1799,2020-05-20,15,은평구,23.0
1800,2020-05-20,16,구로구,24.75
1801,2020-05-20,16,금천구,20.29
1802,2020-05-20,16,도봉구,19.09
1803,2020-05-20,16,영등포구,27.32
1804,2020-05-20,16,은평구,22.56
1805,2020-05-20,17,구로구,29.42
1806,2020-05-20,17,금천구,22.05
1807,2020-05-20,17,도봉구,16.5
1808,2020-05-20,17,동작구,24.04
1809,2020-05-20,17,양천구,43.69
1810,2020-05-20,17,영등포구,32.01
1811,2020-05-20,17,은평구,24.68
1812,2020-05-20,18,구로구,31.65
1813,2020-05-20,18,금천구,25.14
1814,2020-05-20,18,도봉구,23.92
1815,2020-05-20,18,동작구,24.11
1816,2020-05-20,18,영등포구,36.93
1817,2020-05-20,18,은평구,25.61
1818,2020-05-20,19,구로구,31.82
1819,2020-05-20,19,금천구,26.17
1820,2020-05-20,19,도봉구,21.89
1821,2020-05-20,19,동작구,24.25
1822,2020-05-20,19,양천구,27.14
1823,2020-05-20,19,영등포구,37.98
1824,2020-05-20,19,은평구,22.83
1825,2020-05-20,20,구로구,27.62
1826,2020-05-20,20,금천구,23.39
1827,2020-05-20,20,도봉구,27.34
1828,2020-05-20,20,동작구,20.94
1829,2020-05-20,20,양천구,23.15
1830,2020-05-20,20,영등포구,23.2
1831,2020-05-20,20,은평구,23.36
1832,2020-05-20,21,구로구,25.45
1833,2020-05-20,21,금천구,20.37
1834,2020-05-20,21,도봉구,21.48
1835,2020-05-20,21,동작구,19.04
1836,2020-05-20,21,양천구,33.62
1837,2020-05-20,21,영등포구,23.3
1838,2020-05-20,21,은평구,21.22
1839,2020-05-20,22,구로구,26.64
1840,2020-05-20,22,금천구,22.68
1841,2020-05-20,22,도봉구,22.22
1842,2020-05-20,22,동작구,29.32
1843,2020-05-20,22,영등포구,22.12
1844,2020-05-20,22,은평구,20.21
1845,2020-05-20,23,구로구,24.95
1846,2020-05-20,23,금천구,21.36
1847,2020-05-20,23,동작구,20.62
1848,2020-05-20,23,영등포구,20.68
1849,2020-05-20,23,은평구,20.18
1850,2020-05-21,0,구로구,19.6
1851,2020-05-21,0,금천구,18.47
1852,2020-05-21,0,동작구,20.43
1853,2020-05-21,0,영등포구,23.19
1854,2020-05-21,0,은평구,22.43
1855,2020-05-21,1,금천구,18.05
1856,2020-05-21,1,영등포구,22.04
1857,2020-05-21,1,은평구,23.27
1858,2020-05-21,2,영등포구,21.93
1859,2020-05-21,3,영등포구,16.55
1860,2020-05-21,4,영등포구,21.85
1861,2020-05-21,5,영등포구,21.5
1862,2020-05-21,6,영등포구,25.73
1863,2020-05-21,9,영등포구,31.76
1864,2020-05-21,10,동작구,25.83
1865,2020-05-21,10,영등포구,28.69
1866,2020-05-21,11,구로구,31.91
1867,2020-05-21,11,금천구,20.7
1868,2020-05-21,11,동작구,21.77
1869,2020-05-21,11,영등포구,36.25
1870,2020-05-21,11,은평구,22.58
1871,2020-05-21,12,구로구,28.76
1872,2020-05-21,12,금천구,27.41
1873,2020-05-21,12,도봉구,28.9
1874,2020-05-21,12,동작구,12.79
1875,2020-05-21,12,영등포구,27.2
1876,2020-05-21,12,은평구,16.68
1877,2020-05-21,13,구로구,25.6
1878,2020-05-21,13,금천구,17.34
1879,2020-05-21,13,도봉구,20.93
1880,2020-05-21,13,동작구,23.51
1881,2020-05-21,13,양천구,25.27
1882,2020-05-21,13,영등포구,17.71
1883,2020-05-21,13,은평구,15.67
1884,2020-05-21,14,구로구,22.85
1885,2020-05-21,14,금천구,24.18
1886,2020-05-21,14,도봉구,13.93
1887,2020-05-21,14,양천구,19.85
1888,2020-05-21,14,영등포구,20.55
1889,2020-05-21,14,은평구,22.03
1890,2020-05-21,15,구로구,25.7
1891,2020-05-21,15,금천구,20.81
1892,2020-05-21,15,도봉구,23.23
1893,2020-05-21,15,동작구,29.08
1894,2020-05-21,15,영등포구,12.9
1895,2020-05-21,15,은평구,22.4
1896,2020-05-21,16,구로구,25.62
1897,2020-05-21,16,금천구,19.86
1898,2020-05-21,16,도봉구,27.31
1899,2020-05-21,16,영등포구,18.32
1900,2020-05-21,16,은평구,25.07
1901,2020-05-21,17,구로구,29.36
1902,2020-05-21,17,금천구,25.78
1903,2020-05-21,17,도봉구,22.25
1904,2020-05-21,17,동작구,34.48
1905,2020-05-21,17,양천구,24.47
1906,2020-05-21,17,영등포구,25.32
1907,2020-05-21,17,은평구,24.61
1908,2020-05-21,18,구로구,33.8
1909,2020-05-21,18,금천구,24.7
1910,2020-05-21,18,도봉구,24.69
1911,2020-05-21,18,동작구,28.21
1912,2020-05-21,18,양천구,39.13
1913,2020-05-21,18,영등포구,28.09
1914,2020-05-21,18,은평구,23.05
1915,2020-05-21,19,구로구,37.17
1916,2020-05-21,19,금천구,26.37
1917,2020-05-21,19,도봉구,25.33
1918,2020-05-21,19,동작구,30.37
1919,2020-05-21,19,영등포구,30.82
1920,2020-05-21,19,은평구,25.96
1921,2020-05-21,20,구로구,35.46
1922,2020-05-21,20,금천구,22.69
1923,2020-05-21,20,도봉구,23.19
1924,2020-05-21,20,동작구,27.64
1925,2020-05-21,20,양천구,30.84
1926,2020-05-21,20,영등포구,25.75
1927,2020-05-21,20,은평구,26.32
1928,2020-05-21,21,구로구,25.85
1929,2020-05-21,21,금천구,22.17
1930,2020-05-21,21,도봉구,18.61
1931,2020-05-21,21,동작구,34.0
1932,2020-05-21,21,양천구,20.23
1933,2020-05-21,21,영등포구,23.18
1934,2020-05-21,21,은평구,24.0
1935,2020-05-21,22,구로구,24.54
1936,2020-05-21,22,금천구,21.07
1937,2020-05-21,22,도봉구,21.36
1938,2020-05-21,22,동작구,30.99
1939,2020-05-21,22,영등포구,18.36
1940,2020-05-21,22,은평구,21.93
1941,2020-05-21,23,구로구,22.65
1942,2020-05-21,23,금천구,21.53
1943,2020-05-21,23,도봉구,14.25
1944,2020-05-21,23,동작구,33.31
1945,2020-05-21,23,영등포구,23.07
1946,2020-05-21,23,은평구,22.47
1947,2020-05-22,0,구로구,22.77
1948,2020-05-22,0,금천구,18.89
1949,2020-05-22,0,동작구,30.47
1950,2020-05-22,0,영등포구,27.63
1951,2020-05-22,0,은평구,29.57
1952,2020-05-22,1,구로구,33.45
1953,2020-05-22,1,금천구,19.91
1954,2020-05-22,1,영등포구,21.68
1955,2020-05-22,1,은평구,16.48
1956,2020-05-22,2,영등포구,24.67
1957,2020-05-22,3,영등포구,22.01
1958,2020-05-22,5,영등포구,20.28
1959,2020-05-22,6,영등포구,26.57
1960,2020-05-22,8,영등포구,16.86
1961,2020-05-22,9,동작구,33.37
1962,2020-05-22,9,영등포구,21.35
1963,2020-05-22,10,동작구,23.43
1964,2020-05-22,10,영등포구,12.48
1965,2020-05-22,10,은평구,17.52
1966,2020-05-22,11,구로구,30.07
1967,2020-05-22,11,금천구,18.12
1968,2020-05-22,11,동작구,48.0
1969,2020-05-22,11,영등포구,25.39
1970,2020-05-22,11,은평구,22.27
1971,2020-05-22,12,구로구,23.12
1972,2020-05-22,12,금천구,24.66
1973,2020-05-22,12,도봉구,25.99
1974,2020-05-22,12,동작구,17.06
1975,2020-05-22,12,영등포구,25.43
1976,2020-05-22,12,은평구,26.14
1977,2020-05-22,13,구로구,20.34
1978,2020-05-22,13,금천구,23.83
1979,2020-05-22,13,도봉구,20.37
1980,2020-05-22,13,동작구,28.6
1981,2020-05-22,13,양천구,28.48
1982,2020-05-22,13,영등포구,24.26
1983,2020-05-22,14,구로구,20.69
1984,2020-05-22,14,금천구,24.44
1985,2020-05-22,14,도봉구,24.15
1986,2020-05-22,14,동작구,10.75
1987,2020-05-22,14,양천구,21.87
1988,2020-05-22,14,영등포구,21.76
1989,2020-05-22,14,은평구,26.18
1990,2020-05-22,15,구로구,25.34
1991,2020-05-22,15,금천구,22.59
1992,2020-05-22,15,도봉구,19.73
1993,2020-05-22,15,동작구,21.82
1994,2020-05-22,15,영등포구,26.81
1995,2020-05-22,15,은평구,24.57
1996,2020-05-22,16,구로구,26.69
1997,2020-05-22,16,금천구,20.95
1998,2020-05-22,16,도봉구,22.41
1999,2020-05-22,16,동작구,33.37
2000,2020-05-22,16,영등포구,20.9
2001,2020-05-22,16,은평구,22.72
2002,2020-05-22,17,구로구,26.63
2003,2020-05-22,17,금천구,20.42
2004,2020-05-22,17,도봉구,25.95
2005,2020-05-22,17,동작구,19.76
2006,2020-05-22,17,양천구,38.32
2007,2020-05-22,17,영등포구,31.0
2008,2020-05-22,17,은평구,24.9
2009,2020-05-22,18,구로구,32.34
2010,2020-05-22,18,금천구,28.98
2011,2020-05-22,18,도봉구,25.96
2012,2020-05-22,18,동작구,24.48
2013,2020-05-22,18,양천구,27.53
2014,2020-05-22,18,영등포구,36.97
2015,2020-05-22,18,은평구,28.34
2016,2020-05-22,19,구로구,35.66
2017,2020-05-22,19,금천구,29.14
2018,2020-05-22,19,도봉구,31.91
2019,2020-05-22,19,동작구,32.27
2020,2020-05-22,19,양천구,33.24
2021,2020-05-22,19,영등포구,42.6
2022,2020-05-22,19,은평구,26.2
2023,2020-05-22,20,구로구,33.51
2024,2020-05-22,20,금천구,23.88
2025,2020-05-22,20,도봉구,28.75
2026,2020-05-22,20,동작구,37.4
2027,2020-05-22,20,양천구,38.53
2028,2020-05-22,20,영등포구,35.61
2029,2020-05-22,20,은평구,30.51
2030,2020-05-22,21,구로구,27.4
2031,2020-05-22,21,금천구,23.63
2032,2020-05-22,21,도봉구,23.44
2033,2020-05-22,21,동작구,32.63
2034,2020-05-22,21,양천구,21.92
2035,2020-05-22,21,영등포구,26.48
2036,2020-05-22,21,은평구,24.66
2037,2020-05-22,22,구로구,26.69
2038,2020-05-22,22,금천구,21.02
2039,2020-05-22,22,도봉구,24.82
2040,2020-05-22,22,동작구,32.17
2041,2020-05-22,22,영등포구,23.49
2042,2020-05-22,22,은평구,20.04
2043,2020-05-22,23,구로구,26.24
2044,2020-05-22,23,금천구,21.61
2045,2020-05-22,23,동작구,29.69
2046,2020-05-22,23,영등포구,22.98
2047,2020-05-22,23,은평구,19.15
2048,2020-05-23,0,구로구,25.06
2049,2020-05-23,0,금천구,16.51
2050,2020-05-23,0,동작구,21.2
2051,2020-05-23,0,영등포구,21.75
2052,2020-05-23,0,은평구,22.22
2053,2020-05-23,1,구로구,24.3
2054,2020-05-23,1,금천구,20.52
2055,2020-05-23,1,영등포구,19.21
2056,2020-05-23,1,은평구,16.55
2057,2020-05-23,2,영등포구,17.15
2058,2020-05-23,3,영등포구,14.28
2059,2020-05-23,4,영등포구,25.3
2060,2020-05-23,5,영등포구,20.84
2061,2020-05-23,7,영등포구,21.56
2062,2020-05-23,8,영등포구,19.76
2063,2020-05-23,9,동작구,38.44
2064,2020-05-23,10,구로구,22.7
2065,2020-05-23,10,동작구,18.26
2066,2020-05-23,10,영등포구,19.67
2067,2020-05-23,11,구로구,29.32
2068,2020-05-23,11,금천구,18.71
2069,2020-05-23,11,동작구,42.03
2070,2020-05-23,11,양천구,33.25
2071,2020-05-23,11,영등포구,27.49
2072,2020-05-23,12,구로구,31.3
2073,2020-05-23,12,금천구,20.95
2074,2020-05-23,12,도봉구,17.39
2075,2020-05-23,12,동작구,19.43
2076,2020-05-23,12,양천구,32.35
2077,2020-05-23,12,영등포구,27.95
2078,2020-05-23,12,은평구,22.16
2079,2020-05-23,13,구로구,29.45
2080,2020-05-23,13,금천구,20.58
2081,2020-05-23,13,도봉구,22.74
2082,2020-05-23,13,동작구,17.9
2083,2020-05-23,13,영등포구,24.86
2084,2020-05-23,13,은평구,26.5
2085,2020-05-23,14,구로구,25.96
2086,2020-05-23,14,금천구,21.04
2087,2020-05-23,14,도봉구,18.4
2088,2020-05-23,14,동작구,24.04
2089,2020-05-23,14,양천구,26.52
2090,2020-05-23,14,영등포구,25.07
2091,2020-05-23,14,은평구,32.34
2092,2020-05-23,15,구로구,23.94
2093,2020-05-23,15,금천구,20.28
2094,2020-05-23,15,도봉구,24.12
2095,2020-05-23,15,동작구,22.34
2096,2020-05-23,15,영등포구,27.95
2097,2020-05-23,15,은평구,27.13
2098,2020-05-23,16,구로구,24.86
2099,2020-05-23,16,금천구,20.77
2100,2020-05-23,16,도봉구,28.8
2101,2020-05-23,16,동작구,17.0
2102,2020-05-23,16,양천구,39.57
2103,2020-05-23,16,영등포구,20.95
2104,2020-05-23,16,은평구,24.48
2105,2020-05-23,17,구로구,32.0
2106,2020-05-23,17,금천구,24.25
2107,2020-05-23,17,도봉구,27.3
2108,2020-05-23,17,동작구,26.4
2109,2020-05-23,17,양천구,22.82
2110,2020-05-23,17,영등포구,28.57
