,date,hour,menu,city,time
5231,2020-05-07,23,분식,금천구,18.93
5232,2020-05-07,23,분식,도봉구,18.67
5233,2020-05-07,23,야식,구로구,18.3
5234,2020-05-07,23,야식,금천구,28.99
5235,2020-05-07,23,야식,영등포구,34.15
5236,2020-05-07,23,족발/보쌈,구로구,21.97
5237,2020-05-07,23,족발/보쌈,금천구,15.85
5238,2020-05-07,23,족발/보쌈,도봉구,13.35
5239,2020-05-07,23,족발/보쌈,영등포구,23.02
5240,2020-05-07,23,중식,금천구,19.13
5241,2020-05-07,23,치킨,구로구,23.61
5242,2020-05-07,23,치킨,금천구,20.7
5243,2020-05-07,23,치킨,동작구,32.02
5244,2020-05-07,23,치킨,영등포구,18.69
5245,2020-05-07,23,치킨,은평구,21.09
5246,2020-05-07,23,카페/디저트,영등포구,33.13
5247,2020-05-07,23,패스트푸드,구로구,20.48
5248,2020-05-07,23,피자,구로구,19.78
5249,2020-05-07,23,피자,도봉구,19.87
5250,2020-05-07,23,피자,영등포구,27.8
5251,2020-05-07,23,한식,구로구,22.73
5252,2020-05-07,23,한식,도봉구,13.1
5253,2020-05-07,23,한식,영등포구,21.89
5254,2020-05-07,23,한식,은평구,15.68
5255,2020-05-08,0,돈까스/일식,은평구,41.97
5256,2020-05-08,0,배달전문업체,영등포구,16.52
5257,2020-05-08,0,분식,구로구,15.47
5258,2020-05-08,0,분식,금천구,18.36
5259,2020-05-08,0,야식,구로구,23.08
5260,2020-05-08,0,야식,금천구,24.63
5261,2020-05-08,0,야식,영등포구,8.32
5262,2020-05-08,0,족발/보쌈,구로구,17.83
5263,2020-05-08,0,족발/보쌈,금천구,23.14
5264,2020-05-08,0,족발/보쌈,도봉구,18.25
5265,2020-05-08,0,족발/보쌈,은평구,30.9
5266,2020-05-08,0,중식,금천구,16.48
5267,2020-05-08,0,찜탕,영등포구,17.82
5268,2020-05-08,0,치킨,구로구,22.63
5269,2020-05-08,0,치킨,금천구,16.51
5270,2020-05-08,0,치킨,동작구,13.57
5271,2020-05-08,0,치킨,영등포구,20.0
5272,2020-05-08,0,치킨,은평구,16.96
5273,2020-05-08,0,패스트푸드,구로구,28.85
5274,2020-05-08,0,한식,도봉구,18.16
5275,2020-05-08,0,한식,영등포구,17.9
5276,2020-05-08,1,배달전문업체,영등포구,22.63
5277,2020-05-08,1,분식,구로구,14.37
5278,2020-05-08,1,야식,금천구,28.04
5279,2020-05-08,1,족발/보쌈,구로구,34.85
5280,2020-05-08,1,족발/보쌈,금천구,25.7
5281,2020-05-08,1,중식,금천구,30.64
5282,2020-05-08,1,치킨,금천구,25.02
5283,2020-05-08,1,치킨,영등포구,16.68
5284,2020-05-08,1,치킨,은평구,15.43
5285,2020-05-08,1,패스트푸드,구로구,23.14
5286,2020-05-08,1,한식,영등포구,17.37
5287,2020-05-08,1,한식,은평구,14.77
5288,2020-05-08,2,배달전문업체,영등포구,13.62
5289,2020-05-08,2,치킨,영등포구,19.39
5290,2020-05-08,2,한식,영등포구,16.22
5291,2020-05-08,3,배달전문업체,영등포구,18.87
5292,2020-05-08,3,치킨,영등포구,20.37
5293,2020-05-08,3,한식,영등포구,20.22
5294,2020-05-08,4,배달전문업체,영등포구,13.77
5295,2020-05-08,4,치킨,영등포구,18.0
5296,2020-05-08,4,한식,영등포구,20.04
5297,2020-05-08,5,배달전문업체,영등포구,16.49
5298,2020-05-08,5,치킨,영등포구,21.86
5299,2020-05-08,5,한식,영등포구,8.32
5300,2020-05-08,6,배달전문업체,영등포구,19.66
5301,2020-05-08,6,패스트푸드,동작구,23.85
5302,2020-05-08,6,한식,영등포구,10.38
5303,2020-05-08,7,배달전문업체,영등포구,12.29
5304,2020-05-08,7,치킨,영등포구,20.85
5305,2020-05-08,7,패스트푸드,동작구,8.46
5306,2020-05-08,7,한식,영등포구,26.41
5307,2020-05-08,8,배달전문업체,영등포구,19.71
5308,2020-05-08,8,치킨,영등포구,27.22
5309,2020-05-08,8,패스트푸드,동작구,19.2
5310,2020-05-08,8,한식,영등포구,24.09
5311,2020-05-08,9,배달전문업체,영등포구,16.13
5312,2020-05-08,9,심부름,강남구,20.59
5313,2020-05-08,9,치킨,동작구,50.74
5314,2020-05-08,9,카페/디저트,금천구,80.6
5315,2020-05-08,9,카페/디저트,동작구,52.67
5316,2020-05-08,9,패스트푸드,구로구,17.54
5317,2020-05-08,9,패스트푸드,동작구,13.52
5318,2020-05-08,9,패스트푸드,영등포구,13.37
5319,2020-05-08,9,한식,영등포구,19.91
5320,2020-05-08,10,도시락,영등포구,80.4
5321,2020-05-08,10,돈까스/일식,금천구,14.3
5322,2020-05-08,10,돈까스/일식,영등포구,26.62
5323,2020-05-08,10,배달전문업체,영등포구,24.39
5324,2020-05-08,10,분식,구로구,23.07
5325,2020-05-08,10,분식,금천구,24.36
5326,2020-05-08,10,분식,도봉구,18.17
5327,2020-05-08,10,분식,영등포구,20.1
5328,2020-05-08,10,분식,은평구,22.49
5329,2020-05-08,10,심부름,강남구,27.49
5330,2020-05-08,10,찜탕,은평구,11.88
5331,2020-05-08,10,치킨,동작구,51.8
5332,2020-05-08,10,치킨,영등포구,17.92
5333,2020-05-08,10,카페/디저트,관악구,28.48
5334,2020-05-08,10,카페/디저트,구로구,38.01
5335,2020-05-08,10,카페/디저트,금천구,24.51
5336,2020-05-08,10,카페/디저트,노원구,25.1
5337,2020-05-08,10,카페/디저트,서대문구,21.02
5338,2020-05-08,10,패스트푸드,구로구,22.64
5339,2020-05-08,10,패스트푸드,금천구,14.22
5340,2020-05-08,10,패스트푸드,동작구,12.85
5341,2020-05-08,10,패스트푸드,영등포구,36.29
5342,2020-05-08,10,피자,영등포구,24.37
5343,2020-05-08,10,한식,구로구,49.35
5344,2020-05-08,10,한식,도봉구,26.55
5345,2020-05-08,10,한식,영등포구,22.9
5346,2020-05-08,10,한식,은평구,20.07
5347,2020-05-08,11,도시락,구로구,25.59
5348,2020-05-08,11,도시락,도봉구,15.0
5349,2020-05-08,11,도시락,영등포구,77.23
5350,2020-05-08,11,돈까스/일식,구로구,24.42
5351,2020-05-08,11,돈까스/일식,금천구,27.48
5352,2020-05-08,11,돈까스/일식,도봉구,8.52
5353,2020-05-08,11,돈까스/일식,양천구,28.66
5354,2020-05-08,11,돈까스/일식,영등포구,32.15
5355,2020-05-08,11,돈까스/일식,은평구,25.93
5356,2020-05-08,11,배달전문업체,구로구,22.14
5357,2020-05-08,11,배달전문업체,영등포구,25.21
5358,2020-05-08,11,분식,구로구,33.2
5359,2020-05-08,11,분식,금천구,25.38
5360,2020-05-08,11,분식,도봉구,20.65
5361,2020-05-08,11,분식,양천구,25.77
5362,2020-05-08,11,분식,영등포구,43.55
5363,2020-05-08,11,분식,은평구,23.73
5364,2020-05-08,11,심부름,강남구,22.02
5365,2020-05-08,11,심부름,서초구,30.38
5366,2020-05-08,11,아시안/양식,구로구,15.64
5367,2020-05-08,11,아시안/양식,금천구,16.0
5368,2020-05-08,11,아시안/양식,영등포구,38.07
5369,2020-05-08,11,아시안/양식,은평구,22.4
5370,2020-05-08,11,족발/보쌈,구로구,28.42
5371,2020-05-08,11,족발/보쌈,도봉구,32.78
5372,2020-05-08,11,중식,구로구,38.8
5373,2020-05-08,11,중식,금천구,21.93
5374,2020-05-08,11,중식,도봉구,13.81
5375,2020-05-08,11,중식,영등포구,28.05
5376,2020-05-08,11,찜탕,구로구,38.93
5377,2020-05-08,11,찜탕,금천구,15.83
5378,2020-05-08,11,찜탕,영등포구,36.02
5379,2020-05-08,11,치킨,구로구,23.76
5380,2020-05-08,11,치킨,금천구,18.29
5381,2020-05-08,11,치킨,동작구,59.28
5382,2020-05-08,11,치킨,영등포구,33.94
5383,2020-05-08,11,카페/디저트,관악구,36.83
5384,2020-05-08,11,카페/디저트,구로구,29.21
5385,2020-05-08,11,카페/디저트,노원구,22.48
5386,2020-05-08,11,카페/디저트,도봉구,10.87
5387,2020-05-08,11,카페/디저트,동작구,17.44
5388,2020-05-08,11,카페/디저트,양천구,40.88
5389,2020-05-08,11,패스트푸드,구로구,25.9
5390,2020-05-08,11,패스트푸드,금천구,11.04
5391,2020-05-08,11,패스트푸드,동작구,18.38
5392,2020-05-08,11,패스트푸드,영등포구,34.06
5393,2020-05-08,11,패스트푸드,은평구,23.05
5394,2020-05-08,11,피자,구로구,24.06
5395,2020-05-08,11,피자,도봉구,22.07
5396,2020-05-08,11,한식,관악구,24.08
5397,2020-05-08,11,한식,구로구,25.43
5398,2020-05-08,11,한식,도봉구,20.49
5399,2020-05-08,11,한식,영등포구,35.22
5400,2020-05-08,11,한식,은평구,18.97
5401,2020-05-08,12,도시락,구로구,22.61
5402,2020-05-08,12,도시락,영등포구,41.83
5403,2020-05-08,12,돈까스/일식,구로구,23.09
5404,2020-05-08,12,돈까스/일식,양천구,27.46
5405,2020-05-08,12,돈까스/일식,영등포구,26.0
5406,2020-05-08,12,돈까스/일식,은평구,19.93
5407,2020-05-08,12,배달전문업체,구로구,23.13
5408,2020-05-08,12,배달전문업체,영등포구,22.89
5409,2020-05-08,12,분식,구로구,21.09
5410,2020-05-08,12,분식,금천구,20.42
5411,2020-05-08,12,분식,도봉구,18.56
5412,2020-05-08,12,분식,영등포구,40.19
5413,2020-05-08,12,분식,은평구,24.91
5414,2020-05-08,12,아시안/양식,구로구,20.52
5415,2020-05-08,12,아시안/양식,금천구,29.59
5416,2020-05-08,12,아시안/양식,도봉구,21.88
5417,2020-05-08,12,아시안/양식,영등포구,23.95
5418,2020-05-08,12,아시안/양식,은평구,15.03
5419,2020-05-08,12,족발/보쌈,구로구,26.12
5420,2020-05-08,12,족발/보쌈,금천구,18.59
5421,2020-05-08,12,족발/보쌈,영등포구,20.73
5422,2020-05-08,12,중식,구로구,29.91
5423,2020-05-08,12,중식,금천구,15.9
5424,2020-05-08,12,중식,영등포구,26.45
5425,2020-05-08,12,찜탕,구로구,32.39
5426,2020-05-08,12,찜탕,금천구,21.38
5427,2020-05-08,12,찜탕,도봉구,14.03
5428,2020-05-08,12,치킨,구로구,21.94
5429,2020-05-08,12,치킨,금천구,21.33
5430,2020-05-08,12,치킨,동작구,41.22
5431,2020-05-08,12,치킨,영등포구,24.04
5432,2020-05-08,12,치킨,은평구,19.39
5433,2020-05-08,12,카페/디저트,관악구,17.77
5434,2020-05-08,12,카페/디저트,구로구,26.21
5435,2020-05-08,12,카페/디저트,금천구,23.13
5436,2020-05-08,12,카페/디저트,노원구,154.92
5437,2020-05-08,12,카페/디저트,도봉구,16.68
5438,2020-05-08,12,카페/디저트,동작구,31.42
5439,2020-05-08,12,카페/디저트,양천구,31.7
5440,2020-05-08,12,패스트푸드,구로구,22.88
5441,2020-05-08,12,패스트푸드,금천구,16.84
5442,2020-05-08,12,패스트푸드,도봉구,20.68
5443,2020-05-08,12,패스트푸드,동작구,16.18
5444,2020-05-08,12,패스트푸드,영등포구,27.88
5445,2020-05-08,12,패스트푸드,은평구,16.59
5446,2020-05-08,12,피자,구로구,24.5
5447,2020-05-08,12,피자,도봉구,19.79
5448,2020-05-08,12,피자,영등포구,38.12
5449,2020-05-08,12,한식,관악구,25.83
5450,2020-05-08,12,한식,구로구,23.46
5451,2020-05-08,12,한식,금천구,37.5
5452,2020-05-08,12,한식,도봉구,22.35
5453,2020-05-08,12,한식,영등포구,23.37
5454,2020-05-08,12,한식,은평구,15.72
5455,2020-05-08,13,도시락,영등포구,18.6
5456,2020-05-08,13,돈까스/일식,구로구,25.01
5457,2020-05-08,13,돈까스/일식,양천구,31.86
5458,2020-05-08,13,돈까스/일식,영등포구,24.78
5459,2020-05-08,13,돈까스/일식,은평구,20.29
5460,2020-05-08,13,배달전문업체,구로구,17.73
5461,2020-05-08,13,배달전문업체,영등포구,18.87
5462,2020-05-08,13,분식,구로구,20.12
5463,2020-05-08,13,분식,금천구,19.36
5464,2020-05-08,13,분식,도봉구,19.19
5465,2020-05-08,13,분식,영등포구,28.23
5466,2020-05-08,13,분식,은평구,22.23
5467,2020-05-08,13,심부름,강남구,18.18
5468,2020-05-08,13,심부름,강동구,24.25
5469,2020-05-08,13,심부름,서초구,26.55
5470,2020-05-08,13,아시안/양식,구로구,17.09
5471,2020-05-08,13,아시안/양식,영등포구,27.87
5472,2020-05-08,13,야식,구로구,27.0
5473,2020-05-08,13,야식,도봉구,26.17
5474,2020-05-08,13,족발/보쌈,구로구,27.34
5475,2020-05-08,13,족발/보쌈,금천구,18.36
5476,2020-05-08,13,중식,구로구,29.84
5477,2020-05-08,13,중식,금천구,15.54
5478,2020-05-08,13,중식,도봉구,19.97
5479,2020-05-08,13,치킨,구로구,22.94
5480,2020-05-08,13,치킨,금천구,16.89
5481,2020-05-08,13,치킨,동작구,24.45
5482,2020-05-08,13,치킨,양천구,25.47
5483,2020-05-08,13,치킨,영등포구,28.45
5484,2020-05-08,13,치킨,은평구,20.75
5485,2020-05-08,13,카페/디저트,관악구,14.65
5486,2020-05-08,13,카페/디저트,구로구,19.19
5487,2020-05-08,13,카페/디저트,금천구,17.1
5488,2020-05-08,13,카페/디저트,노원구,114.39
5489,2020-05-08,13,카페/디저트,동작구,17.84
5490,2020-05-08,13,카페/디저트,양천구,32.83
5491,2020-05-08,13,카페/디저트,영등포구,43.53
5492,2020-05-08,13,패스트푸드,구로구,21.61
5493,2020-05-08,13,패스트푸드,금천구,15.73
5494,2020-05-08,13,패스트푸드,동작구,14.63
5495,2020-05-08,13,패스트푸드,영등포구,16.5
5496,2020-05-08,13,패스트푸드,은평구,22.04
5497,2020-05-08,13,피자,구로구,19.77
5498,2020-05-08,13,피자,도봉구,16.92
5499,2020-05-08,13,피자,영등포구,26.95
5500,2020-05-08,13,한식,관악구,11.05
5501,2020-05-08,13,한식,구로구,19.93
5502,2020-05-08,13,한식,도봉구,22.66
5503,2020-05-08,13,한식,영등포구,19.13
5504,2020-05-08,13,한식,은평구,17.71
5505,2020-05-08,14,도시락,구로구,11.45
5506,2020-05-08,14,돈까스/일식,구로구,21.41
5507,2020-05-08,14,돈까스/일식,영등포구,14.82
5508,2020-05-08,14,돈까스/일식,은평구,12.9
5509,2020-05-08,14,배달전문업체,영등포구,17.71
5510,2020-05-08,14,분식,구로구,25.04
5511,2020-05-08,14,분식,금천구,23.33
5512,2020-05-08,14,분식,도봉구,14.5
5513,2020-05-08,14,분식,영등포구,21.61
5514,2020-05-08,14,분식,은평구,25.49
5515,2020-05-08,14,심부름,강남구,27.79
5516,2020-05-08,14,심부름,강동구,34.4
5517,2020-05-08,14,아시안/양식,구로구,20.02
5518,2020-05-08,14,아시안/양식,영등포구,24.74
5519,2020-05-08,14,아시안/양식,은평구,30.03
5520,2020-05-08,14,야식,도봉구,24.05
5521,2020-05-08,14,야식,영등포구,24.4
5522,2020-05-08,14,족발/보쌈,구로구,36.88
5523,2020-05-08,14,족발/보쌈,금천구,36.17
5524,2020-05-08,14,족발/보쌈,도봉구,51.48
5525,2020-05-08,14,족발/보쌈,영등포구,22.1
5526,2020-05-08,14,찜탕,구로구,22.43
5527,2020-05-08,14,찜탕,영등포구,21.42
5528,2020-05-08,14,치킨,구로구,22.37
5529,2020-05-08,14,치킨,금천구,20.57
5530,2020-05-08,14,치킨,도봉구,21.68
5531,2020-05-08,14,치킨,동작구,23.47
5532,2020-05-08,14,치킨,영등포구,24.74
5533,2020-05-08,14,치킨,은평구,20.7
5534,2020-05-08,14,카페/디저트,관악구,24.85
5535,2020-05-08,14,카페/디저트,구로구,19.78
5536,2020-05-08,14,카페/디저트,금천구,13.04
5537,2020-05-08,14,카페/디저트,도봉구,13.73
5538,2020-05-08,14,카페/디저트,동작구,17.88
5539,2020-05-08,14,카페/디저트,양천구,12.03
5540,2020-05-08,14,카페/디저트,영등포구,24.77
5541,2020-05-08,14,패스트푸드,구로구,24.34
5542,2020-05-08,14,패스트푸드,금천구,16.32
5543,2020-05-08,14,패스트푸드,도봉구,15.82
5544,2020-05-08,14,패스트푸드,동작구,13.02
5545,2020-05-08,14,패스트푸드,영등포구,19.1
5546,2020-05-08,14,피자,구로구,19.5
5547,2020-05-08,14,피자,도봉구,21.68
5548,2020-05-08,14,한식,구로구,20.52
5549,2020-05-08,14,한식,도봉구,15.06
5550,2020-05-08,14,한식,은평구,12.99
5551,2020-05-08,15,돈까스/일식,구로구,22.02
5552,2020-05-08,15,돈까스/일식,도봉구,16.17
5553,2020-05-08,15,돈까스/일식,영등포구,24.87
5554,2020-05-08,15,돈까스/일식,은평구,20.95
5555,2020-05-08,15,배달전문업체,영등포구,20.84
5556,2020-05-08,15,분식,구로구,23.07
5557,2020-05-08,15,분식,금천구,22.95
5558,2020-05-08,15,분식,도봉구,26.81
5559,2020-05-08,15,분식,영등포구,23.35
5560,2020-05-08,15,분식,은평구,13.21
5561,2020-05-08,15,심부름,강남구,29.78
5562,2020-05-08,15,심부름,강동구,37.92
5563,2020-05-08,15,아시안/양식,영등포구,36.52
5564,2020-05-08,15,아시안/양식,은평구,14.6
5565,2020-05-08,15,야식,구로구,19.82
5566,2020-05-08,15,야식,도봉구,27.75
5567,2020-05-08,15,족발/보쌈,구로구,24.26
5568,2020-05-08,15,족발/보쌈,금천구,26.82
5569,2020-05-08,15,족발/보쌈,도봉구,30.02
5570,2020-05-08,15,족발/보쌈,영등포구,10.82
5571,2020-05-08,15,족발/보쌈,은평구,16.35
5572,2020-05-08,15,중식,구로구,22.62
5573,2020-05-08,15,중식,금천구,35.42
5574,2020-05-08,15,중식,영등포구,31.02
5575,2020-05-08,15,치킨,구로구,23.27
5576,2020-05-08,15,치킨,금천구,26.28
5577,2020-05-08,15,치킨,동작구,15.63
5578,2020-05-08,15,치킨,영등포구,22.15
5579,2020-05-08,15,치킨,은평구,29.05
5580,2020-05-08,15,카페/디저트,관악구,22.7
5581,2020-05-08,15,카페/디저트,구로구,24.34
5582,2020-05-08,15,카페/디저트,금천구,24.75
5583,2020-05-08,15,카페/디저트,노원구,27.38
5584,2020-05-08,15,카페/디저트,도봉구,25.02
5585,2020-05-08,15,카페/디저트,동작구,26.24
5586,2020-05-08,15,카페/디저트,양천구,26.66
5587,2020-05-08,15,카페/디저트,영등포구,15.33
5588,2020-05-08,15,패스트푸드,구로구,24.81
5589,2020-05-08,15,패스트푸드,금천구,14.2
5590,2020-05-08,15,패스트푸드,도봉구,15.22
5591,2020-05-08,15,패스트푸드,영등포구,17.39
5592,2020-05-08,15,패스트푸드,은평구,14.6
5593,2020-05-08,15,피자,구로구,24.72
5594,2020-05-08,15,피자,도봉구,20.84
5595,2020-05-08,15,피자,영등포구,26.61
5596,2020-05-08,15,한식,구로구,27.24
5597,2020-05-08,15,한식,도봉구,22.05
5598,2020-05-08,15,한식,영등포구,18.84
5599,2020-05-08,15,한식,은평구,12.62
5600,2020-05-08,16,도시락,구로구,16.12
5601,2020-05-08,16,돈까스/일식,구로구,17.37
5602,2020-05-08,16,돈까스/일식,금천구,18.88
5603,2020-05-08,16,돈까스/일식,은평구,26.15
5604,2020-05-08,16,배달전문업체,구로구,17.48
5605,2020-05-08,16,배달전문업체,영등포구,16.77
5606,2020-05-08,16,분식,구로구,21.22
5607,2020-05-08,16,분식,금천구,20.5
5608,2020-05-08,16,분식,도봉구,20.26
5609,2020-05-08,16,분식,영등포구,28.8
5610,2020-05-08,16,분식,은평구,18.36
5611,2020-05-08,16,심부름,강남구,33.35
5612,2020-05-08,16,아시안/양식,금천구,15.33
5613,2020-05-08,16,아시안/양식,은평구,16.28
5614,2020-05-08,16,야식,구로구,23.58
5615,2020-05-08,16,야식,금천구,26.65
5616,2020-05-08,16,야식,도봉구,20.82
5617,2020-05-08,16,족발/보쌈,구로구,23.99
5618,2020-05-08,16,족발/보쌈,금천구,23.39
5619,2020-05-08,16,족발/보쌈,도봉구,25.43
5620,2020-05-08,16,족발/보쌈,영등포구,30.43
5621,2020-05-08,16,족발/보쌈,은평구,24.73
5622,2020-05-08,16,중식,구로구,77.47
5623,2020-05-08,16,중식,금천구,22.13
5624,2020-05-08,16,중식,도봉구,19.58
5625,2020-05-08,16,찜탕,관악구,20.92
5626,2020-05-08,16,찜탕,구로구,21.22
5627,2020-05-08,16,찜탕,도봉구,15.48
5628,2020-05-08,16,치킨,구로구,24.83
5629,2020-05-08,16,치킨,금천구,22.17
5630,2020-05-08,16,치킨,도봉구,21.53
5631,2020-05-08,16,치킨,동작구,22.93
5632,2020-05-08,16,치킨,영등포구,21.53
5633,2020-05-08,16,치킨,은평구,20.18
5634,2020-05-08,16,카페/디저트,관악구,20.53
5635,2020-05-08,16,카페/디저트,구로구,20.73
5636,2020-05-08,16,카페/디저트,노원구,41.9
5637,2020-05-08,16,카페/디저트,동작구,18.86
5638,2020-05-08,16,카페/디저트,양천구,25.15
5639,2020-05-08,16,패스트푸드,구로구,23.96
5640,2020-05-08,16,패스트푸드,금천구,18.0
5641,2020-05-08,16,패스트푸드,도봉구,20.59
5642,2020-05-08,16,패스트푸드,동작구,21.1
5643,2020-05-08,16,패스트푸드,영등포구,23.01
5644,2020-05-08,16,피자,구로구,21.79
5645,2020-05-08,16,피자,도봉구,21.23
5646,2020-05-08,16,피자,영등포구,23.15
5647,2020-05-08,16,한식,관악구,10.57
5648,2020-05-08,16,한식,구로구,14.67
5649,2020-05-08,16,한식,도봉구,23.6
5650,2020-05-08,16,한식,영등포구,21.43
5651,2020-05-08,16,한식,은평구,18.79
5652,2020-05-08,17,도시락,영등포구,36.4
5653,2020-05-08,17,돈까스/일식,구로구,23.98
5654,2020-05-08,17,돈까스/일식,양천구,35.17
5655,2020-05-08,17,돈까스/일식,영등포구,22.86
5656,2020-05-08,17,돈까스/일식,은평구,21.29
5657,2020-05-08,17,배달전문업체,영등포구,19.54
5658,2020-05-08,17,분식,구로구,27.11
5659,2020-05-08,17,분식,금천구,30.04
5660,2020-05-08,17,분식,도봉구,24.2
5661,2020-05-08,17,분식,영등포구,34.08
5662,2020-05-08,17,분식,은평구,32.03
5663,2020-05-08,17,심부름,강동구,25.37
5664,2020-05-08,17,아시안/양식,구로구,22.52
5665,2020-05-08,17,아시안/양식,금천구,18.79
5666,2020-05-08,17,아시안/양식,영등포구,35.98
5667,2020-05-08,17,아시안/양식,은평구,17.97
5668,2020-05-08,17,야식,구로구,31.18
5669,2020-05-08,17,야식,금천구,23.34
5670,2020-05-08,17,야식,도봉구,30.95
5671,2020-05-08,17,야식,양천구,22.93
5672,2020-05-08,17,족발/보쌈,구로구,25.52
5673,2020-05-08,17,족발/보쌈,금천구,20.7
5674,2020-05-08,17,족발/보쌈,도봉구,23.21
5675,2020-05-08,17,족발/보쌈,영등포구,27.21
5676,2020-05-08,17,족발/보쌈,은평구,26.87
5677,2020-05-08,17,중식,구로구,29.57
5678,2020-05-08,17,중식,금천구,23.2
5679,2020-05-08,17,중식,도봉구,25.43
5680,2020-05-08,17,찜탕,구로구,18.08
5681,2020-05-08,17,찜탕,금천구,21.28
5682,2020-05-08,17,찜탕,도봉구,25.73
5683,2020-05-08,17,찜탕,영등포구,33.51
5684,2020-05-08,17,치킨,구로구,28.67
5685,2020-05-08,17,치킨,금천구,23.75
5686,2020-05-08,17,치킨,도봉구,23.65
5687,2020-05-08,17,치킨,동작구,22.77
5688,2020-05-08,17,치킨,양천구,25.32
5689,2020-05-08,17,치킨,영등포구,29.34
5690,2020-05-08,17,치킨,은평구,27.79
5691,2020-05-08,17,카페/디저트,관악구,31.37
5692,2020-05-08,17,카페/디저트,구로구,25.03
5693,2020-05-08,17,카페/디저트,금천구,25.26
5694,2020-05-08,17,카페/디저트,동작구,28.07
5695,2020-05-08,17,카페/디저트,영등포구,23.05
5696,2020-05-08,17,패스트푸드,구로구,23.52
5697,2020-05-08,17,패스트푸드,금천구,14.54
5698,2020-05-08,17,패스트푸드,동작구,14.56
5699,2020-05-08,17,패스트푸드,영등포구,17.58
5700,2020-05-08,17,패스트푸드,은평구,23.99
5701,2020-05-08,17,피자,구로구,25.44
5702,2020-05-08,17,피자,도봉구,24.48
5703,2020-05-08,17,한식,관악구,22.63
5704,2020-05-08,17,한식,구로구,29.15
5705,2020-05-08,17,한식,금천구,39.9
5706,2020-05-08,17,한식,도봉구,26.69
5707,2020-05-08,17,한식,양천구,32.23
5708,2020-05-08,17,한식,영등포구,22.38
5709,2020-05-08,17,한식,은평구,29.5
5710,2020-05-08,18,도시락,구로구,25.96
5711,2020-05-08,18,도시락,도봉구,30.66
5712,2020-05-08,18,도시락,영등포구,57.93
5713,2020-05-08,18,돈까스/일식,구로구,39.51
5714,2020-05-08,18,돈까스/일식,도봉구,44.2
5715,2020-05-08,18,돈까스/일식,양천구,35.61
5716,2020-05-08,18,돈까스/일식,영등포구,30.23
5717,2020-05-08,18,돈까스/일식,은평구,17.21
5718,2020-05-08,18,배달전문업체,구로구,33.33
5719,2020-05-08,18,배달전문업체,영등포구,24.28
5720,2020-05-08,18,분식,구로구,34.09
5721,2020-05-08,18,분식,금천구,35.58
5722,2020-05-08,18,분식,도봉구,24.38
5723,2020-05-08,18,분식,영등포구,35.27
5724,2020-05-08,18,분식,은평구,23.97
5725,2020-05-08,18,아시안/양식,구로구,31.64
5726,2020-05-08,18,아시안/양식,금천구,24.73
5727,2020-05-08,18,아시안/양식,도봉구,27.83
5728,2020-05-08,18,아시안/양식,영등포구,21.9
5729,2020-05-08,18,야식,구로구,36.05
5730,2020-05-08,18,야식,금천구,30.74
5731,2020-05-08,18,야식,도봉구,47.73
5732,2020-05-08,18,야식,양천구,28.02
5733,2020-05-08,18,족발/보쌈,구로구,39.78
5734,2020-05-08,18,족발/보쌈,금천구,35.8
5735,2020-05-08,18,족발/보쌈,도봉구,32.99
5736,2020-05-08,18,족발/보쌈,영등포구,32.06
5737,2020-05-08,18,족발/보쌈,은평구,24.74
5738,2020-05-08,18,중식,구로구,47.98
5739,2020-05-08,18,중식,금천구,16.84
5740,2020-05-08,18,중식,영등포구,30.94
5741,2020-05-08,18,찜탕,구로구,42.3
5742,2020-05-08,18,찜탕,금천구,27.7
5743,2020-05-08,18,찜탕,도봉구,43.9
5744,2020-05-08,18,찜탕,영등포구,47.05
5745,2020-05-08,18,치킨,구로구,35.47
5746,2020-05-08,18,치킨,금천구,28.57
5747,2020-05-08,18,치킨,도봉구,32.45
5748,2020-05-08,18,치킨,동작구,41.76
5749,2020-05-08,18,치킨,양천구,37.68
5750,2020-05-08,18,치킨,영등포구,41.96
5751,2020-05-08,18,치킨,은평구,25.45
5752,2020-05-08,18,카페/디저트,관악구,25.93
5753,2020-05-08,18,카페/디저트,구로구,33.33
5754,2020-05-08,18,카페/디저트,금천구,16.63
5755,2020-05-08,18,카페/디저트,노원구,47.45
5756,2020-05-08,18,카페/디저트,도봉구,38.25
5757,2020-05-08,18,카페/디저트,동작구,40.4
5758,2020-05-08,18,카페/디저트,양천구,44.57
5759,2020-05-08,18,카페/디저트,영등포구,20.0
5760,2020-05-08,18,패스트푸드,구로구,37.62
5761,2020-05-08,18,패스트푸드,금천구,24.51
5762,2020-05-08,18,패스트푸드,도봉구,40.19
5763,2020-05-08,18,패스트푸드,영등포구,21.1
5764,2020-05-08,18,패스트푸드,은평구,30.07
5765,2020-05-08,18,피자,구로구,31.82
5766,2020-05-08,18,피자,도봉구,33.91
5767,2020-05-08,18,피자,영등포구,62.97
5768,2020-05-08,18,한식,구로구,41.13
5769,2020-05-08,18,한식,금천구,37.85
5770,2020-05-08,18,한식,도봉구,29.73
5771,2020-05-08,18,한식,양천구,29.84
5772,2020-05-08,18,한식,영등포구,32.7
5773,2020-05-08,18,한식,은평구,25.46
5774,2020-05-08,19,도시락,구로구,59.38
5775,2020-05-08,19,도시락,영등포구,33.63
5776,2020-05-08,19,돈까스/일식,구로구,56.25
5777,2020-05-08,19,돈까스/일식,금천구,41.55
